name,address,type,product
유창금속,"부산광역시 강서구 녹산산단382로14번가길 20, 1동 1층 104 (송정동, 부산청정도금센터)",도금업,
유창금속,"부산광역시 사상구 사상로367번길 12 (덕포동, 유창금속)",수동식 식품 가공기기 및 금속 주방용기 제조업,
유창벤딩,부산광역시 사상구 장인로 38-11 (감전동),선박 구성 부분품 제조업,
유창산업,부산광역시 사하구 다대로300번길 25 (장림동),"플라스틱 포대, 봉투 및 유사제품 제조업 외 1 종",
유창산업,부산광역시 영도구 대평로 59-1 (대평동2가),선박 구성 부분품 제조업,
유창산업기계(주),부산광역시 사상구 가야대로103번길 45-7 (감전동),그 외 기타 특수목적용 기계 제조업 외 1 종,
유창스틸,부산광역시 강서구 공항로1347번길 66 (대저1동),그 외 기타 금속가공업,
유창철강,부산광역시 강서구 대저중앙로 360-13 (대저1동),그 외 기타 1차 철강 제조업,
유창테크,부산광역시 강서구 화전산단5로98번길 9 (화전동),절삭가공 및 유사처리업,
유천산업사,부산광역시 기장군 정관면 산단3로 92-64 (유천산업),그 외 자동차용 신품 부품 제조업 외 3 종,
유케이마린써비스주식회사,부산광역시 영도구 대평로46번길 11-9 (대평동2가),선박 구성 부분품 제조업,
유한어패럴,"부산광역시 남구 지게골로 38 (문현동, 전통곱창)",셔츠 및 블라우스 제조업 외 1 종,
유한책임회사 호영공업,부산광역시 강서구 신호산단3로87번길 25 (신호동),기어 및 동력전달장치 제조업,
유한테크윈(주),"부산광역시 강서구 녹산산단17로14번길 29, 송정동 1485-5 (송정동)",그 외 기타 특수목적용 기계 제조업 외 1 종,
유한회사 광명금속,부산광역시 강서구 대저로221번길 127 (대저1동),강주물 주조업,
유한회사 삼진정밀,부산광역시 강서구 화전산단1로 85 (화전동),그 외 자동차용 신품 부품 제조업 외 3 종,
유한회사 우성오션테크,부산광역시 영도구 해양로 33-52 (청학동),선박 구성 부분품 제조업 외 5 종,
유환씨앤씨(CNC),부산광역시 강서구 제도로 1187-4 (강동동),주형 및 금형 제조업,
"윤.앤,하우징",부산광역시 강서구 울만로25번길 103-7 (대저2동),목재문 및 관련제품 제조업 외 2 종,
윤명식건설기계,"부산광역시 사상구 낙동대로 1060 (감전동, 윤명식건설기계)",건설 및 채광용 기계장비 제조업 외 6 종,
윤진발전기,부산광역시 강서구 공항로393번길 15-1 (대저2동),전동기 및 발전기 제조업,
윤테크,부산광역시 강서구 대저중앙로 360-19 (대저1동),절삭가공 및 유사처리업,
윤항공,부산광역시 강서구 대저중앙로357번길 60-2 (대저1동),항공기용 부품 제조업,
융진코퍼레이션 주식회사,부산광역시 강서구 과학산단로 483 (지사동),유압기기 제조업,
은광산업(주),부산광역시 강서구 녹산산단46로 67 (송정동) (총 4 필지) 외 3필지,내연기관 제조업 외 15 종,
은광산업사,부산광역시 사하구 하신중앙로3번길 61 (장림동),도장 및 기타 피막처리업,
은광섬유,부산광역시 사하구 하신번영로 73 (신평동),솜 및 실 염색가공업 외 2 종,
은산수출포장(주),부산광역시 강서구 녹산산단382로 13-19 (송정동),판지 상자 및 용기 제조업,
은석기계공업사,"부산광역시 사상구 가야대로176번길 24 (학장동, 동호기계)","전기회로 개폐, 보호장치 제조업 외 1 종",
은성,부산광역시 사상구 낙동대로841번길 6 (감전동),금속 열처리업 외 1 종,
은성M&T,부산광역시 사상구 학장로 103 (학장동),도금업,
은성산업,"부산광역시 사상구 가야대로 183 (주례동, NEOCE)",주형 및 금형 제조업,
은성산업(주),부산광역시 사상구 사상로417번길 47 (모라동),신발 부분품 제조업 외 1 종,
은성산업(주)녹산공장,부산광역시 강서구 녹산산단231로 64 (송정동),"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업",
은성산업기계,"부산광역시 사상구 새벽로91번길 11 (학장동, 은성산업기계)",기타 가공 공작기계 제조업,
은성수산,부산광역시 강서구 동리길 156 (명지동),,
은성아이앤씨,"부산광역시 동래구 명장로63번길 120, 1층(명장동)",여자용 겉옷 제조업 외 5 종,
은연테크,부산광역시 금정구 부산대학로63번길 2 (장전동) 부산대학교 제6공학관 6104-5호,합성수지 및 기타 플라스틱 물질 제조업,
은창판금,"부산광역시 사상구 새벽시장로29번길 49-1 (감전동, 은창판금)",구조용 금속 판제품 및 공작물 제조업,
은하정공,부산광역시 강서구 호계로79번길 50 (죽동동),주형 및 금형 제조업,
은후전력전자,"부산광역시 사하구 하신중앙로27번길 17, 3층 310 (장림동, 에이스밀)",기타 전기 변환장치 제조업 외 1 종,
이강실업 ,부산광역시 영도구 해양로87번길 26 (청학동),선박 구성 부분품 제조업,
이공스텐금속,부산광역시 강서구 울만로 228-1 (대저2동),간판 및 광고물 제조업,
이글스광고기획,부산광역시 부산진구 동평로 187 (부암동),간판 및 광고물 제조업,
이노디자인 ,부산광역시 동래구 아시아드대로 258-1 (온천동),기록매체 복제업,
이노샌딩,부산광역시 강서구 녹산산단46로 91 (송정동),그 외 기타 금속가공업,
이노플레이,"부산광역시 기장군 기장읍 차성로 385, B2",놀이터용 장비 제조업,
이든산업,부산광역시 강서구 호계로57번길 20 (죽동동),그 외 기타 고무제품 제조업 외 21 종,
이든텍(주),부산광역시 강서구 과학산단로 405 (지사동),그 외 자동차용 신품 부품 제조업 외 3 종,
이든텍(주),부산광역시 강서구 미음동 0 번지 I24 1놋트,그 외 자동차용 신품 부품 제조업 외 3 종,
이레엘리베이터 ,부산광역시 기장군 장안읍 장안산단7로 128,승강기 제조업,
이마린아이씨티 주식회사,"부산광역시 금정구 개좌로 273-20, 5층 501호(V1타워) (회동동)","레이더, 항행용 무선기기 및 측량기구 제조업 외 3 종",
이명기계,부산광역시 강서구 미음산단4로 22 (미음동),구름베어링 제조업,
이바코리아시스템(주),"부산광역시 사상구 대동로 303, 1101호 (감전동, 부산디지털밸리아파트형공장)",배전반 및 전기 자동제어반 제조업,
이박스,"부산광역시 강서구 과학산단1로60번길 31, 2A동 4층 403호(지사동, 부산테크노파크) 2A동 4층 403호",배전반 및 전기 자동제어반 제조업,
이브마린 주식회사,부산광역시 영도구 해양로87번길 25 (청학동),선박 구성 부분품 제조업,
이성씨엔아이(주),부산광역시 기장군 기장읍 청강로 58,"물질 검사, 측정 및 분석기구 제조업 외 6 종",
이스톰,부산광역시 북구 효열로 111 (금곡동) 6층609호,기기용 자동측정 및 제어장치 제조업,
이안인더스트리,부산광역시 기장군 정관면 예림1로 65,그 외 기타 플라스틱 제품 제조업,
이안케미칼,부산광역시 해운대구 선수촌로 152-11(반여동),합성수지 및 기타 플라스틱 물질 제조업,
이에스마린,부산광역시 영도구 남항남로19번길 6 (남항동3가),선박 구성 부분품 제조업 외 1 종,
이에스케미칼(주),부산광역시 강서구 녹산산단262로13번길 13 (송정동),일반용 도료 및 관련제품 제조업,
이에스테크,부산광역시 강서구 평강로171번길 30-19 (대저1동),배전반 및 전기 자동제어반 제조업,
이에스티마린(주),"부산광역시 강서구 녹산산단261로74번길 41, B-2 (송정동)",선박 구성 부분품 제조업,
이엔아이테크주식회사,"부산광역시 중구 충장대로13번길 29-1, 지하1층 (중앙동4가)",그 외 기타 특수목적용 기계 제조업 외 1 종,
이엔티코리아,부산광역시 강서구 공항앞길85번길 90 (대저2동),"산업용 오븐, 노 및 노용 버너 제조업 외 1 종",
이엠아이솔루션즈(주),"부산광역시 영도구 태종로 727, 산학허브관 601,622호(동삼동)",전기경보 및 신호장치 제조업,
이엠전기,부산광역시 영도구 해양로 24-7 (청학동),선박 구성 부분품 제조업,
이엠주식회사,부산광역시 기장군 정관면 정관로 929-9 (성보전기공업(주)),배전반 및 전기 자동제어반 제조업 외 4 종,
이원냉열,부산광역시 사하구 장림번영로104번길 38 (장림동),산업용 냉장 및 냉동 장비 제조업 외 1 종,
이원종합정밀,부산광역시 영도구 남항서로70번길 5 (남항동3가),선박 구성 부분품 제조업,
이은개발,부산광역시 동래구 명안로18번길 98 (안락동) 지하1층,"물질 검사, 측정 및 분석기구 제조업",
이은개발,"부산광역시 부산진구 동평로291번길 30-17, 상가동 401호(연지동, 연지2차청구아파트)","물질 검사, 측정 및 분석기구 제조업",
이제테크,부산광역시 강서구 공항로767번다길 2 (대저2동),기타 건축용 나무제품 제조업 외 1 종,
이조공예,부산광역시 기장군 일광면 원당1길 1-8,기타 목재가구 제조업,
이즈텍,부산광역시 사하구 장림로 78-8 (장림동),그 외 기타 일반목적용 기계 제조업,
이즈펀(IS FUN),"부산광역시 사상구 모라로192번길 9, 701호 (모라동, 모라아파트형공장)",전시 및 광고용 조명장치 제조업 외 2 종,
이지에스,부산광역시 기장군 기장읍 청강리 536-1번지,소파 및 기타 내장가구 제조업,
이지텍,부산광역시 강서구 경전철로 215 (대저2동),무기 및 총포탄 제조업 외 31 종,
이지티엠아이,"부산광역시 해운대구 센텀중앙로 97, B동 4층 401, 412호(재송동, 센텀스카이비즈) B동 4층 401, 412호","전자기 측정, 시험 및 분석기구 제조업 외 1 종",
이진테크,부산광역시 강서구 상덕로97번길 173 (강동동),선박 구성 부분품 제조업,
이진화학(주),부산광역시 강서구 녹산산단262로 15 (송정동),접착제 및 젤라틴 제조업,
이채라이팅,"부산광역시 연제구 토곡로 35, 6층 (연산동)",전기회로 접속장치 제조업 외 4 종,
이천유압,부산광역시 사상구 낙동대로 1464 (삼락동),유압기기 제조업,
이천프랜지,부산광역시 강서구 신호산단3로87번길 15(신호동),절삭가공 및 유사처리업,
이태리염직공업사,부산광역시 강서구 녹산산단362로 15 (송정동),"직물, 편조원단 및 의복류 염색 가공업",
이투기업,부산광역시 강서구 미음산단3로 110 (미음동),기타 가정용 전기기기 제조업,
이투아이,"부산광역시 사하구 다대로1066번길 56, 4층 (장림동)","전자기 측정, 시험 및 분석기구 제조업",
이한기술단 주식회사,부산광역시 연제구 과정로132번길 28 (연산동) 3층,방송장비 제조업 외 1 종,
이호켐앤텍(주),부산광역시 강서구 대저2동 1243번지 외 1필지 외 1필지,표면 가공 목재 및 특정 목적용 제재목 제조업,
이화X-선기기,부산광역시 해운대구 반송로513번길 66-47 (석대동) 테크노타워 6층 603호,기타 주변기기 제조업,
이화공업사,부산광역시 영도구 남항서로82번길 30 (남항동3가),선박 구성 부분품 제조업,
이화유지공업(주),부산광역시 사하구 하신중앙로 133 (신평동),식용 정제유 및 가공유 제조업 외 3 종,
이화전기,"부산광역시 사상구 사상로402번길 14 (덕포동, 이화전기)",그 외 기타 전자부품 제조업 외 5 종,
이환산업,부산광역시 강서구 녹산산단361로 20 (송정동),"탭, 밸브 및 유사장치 제조업 외 4 종",
이효엔지니어링,부산광역시 강서구 녹산산단165로 36-19 (송정동),그 외 기타 특수목적용 기계 제조업 외 1 종,
인서정공,"부산광역시 영도구 영선대로37번길 9 (영선동4가, 인서정공)",선박 구성 부분품 제조업,
인성공업사,부산광역시 금정구 동현로16번길 23 (부곡동),기타 전기 변환장치 제조업 외 1 종,
인성기업사,부산광역시 사하구 을숙도대로569번길 34 (신평동),선박 구성 부분품 제조업,
인성전기(주),부산광역시 강서구 미음동 0번지 부산신항배후 국제산업물류도시(1단계) I36블록 4놋트,일반용 전기 조명장치 제조업,
